year,yday,hour,datetime,wtemp,par,wspeed,z,do_eq,o2_sat,par_int,do,do2_sat,k,series,unique_series,series_length,unique_day,index
2012,175,1,2012-06-23T05:00:00Z,21.756,0.1575,1.2,5.013640815811948,8.29409996690985,1.0333985779417207,0.08583600263951362,8.711797291829894,1.0503607777319408,0.009282772395855171,1,6,2230,431,10309
2012,175,2,2012-06-23T06:00:00Z,21.689278688524592,0.126,1.4,5.023955995419396,8.30349655186207,1.0286162049643721,0.06859362556604137,8.70070575012103,1.0478363778172324,0.009868040553451071,1,6,2230,431,10310
2012,175,3,2012-06-23T07:00:00Z,21.6332131147541,0.144,2.2,5.027367413684237,8.31152762614034,1.0252160005233715,0.07836433200923988,8.705187142693548,1.0473630762310315,0.012319874017760567,1,6,2230,431,10311
2012,175,4,2012-06-23T08:00:00Z,21.554524590163936,0.147,2.2,5.0157389376934,8.322348891010524,1.0286892827046088,0.0800957512560847,8.728192289066866,1.0487654871684986,0.012324978381468772,1,6,2230,431,10312
2012,175,5,2012-06-23T09:00:00Z,21.49927868852459,10.058310344827586,2.2,5.009723624563792,8.331018590423167,1.0276187741259448,5.483965051086764,8.721032664497029,1.0468146925661885,0.012323299035615602,1,6,2230,431,10313
2012,175,6,2012-06-23T10:00:00Z,21.453868852459017,185.68803278688526,2.5,4.998187240960289,8.337646836035834,1.0280012190089691,101.36453101227991,8.732560727845538,1.047365149852937,0.013266501014530856,1,6,2230,431,10314
2012,175,7,2012-06-23T11:00:00Z,21.42026229508197,329.64262295081966,2.7,4.969583870945502,8.349463418568563,1.031337066758166,180.49577500961982,8.754907626497404,1.0485593130484487,0.013953943967472106,1,6,2230,431,10315
2012,175,8,2012-06-23T12:00:00Z,21.424852459016396,681.588524590164,2.6,4.971478802751095,8.347482081100209,1.0327798283784801,373.12842446067077,8.765614343902103,1.0500908248426912,0.013639289986839572,1,6,2230,431,10316
2012,175,9,2012-06-23T13:00:00Z,21.507311475409836,1017.1229508196722,2.3,4.961727580530069,8.335790774479024,1.035427992930946,557.3916711919535,8.7455005520326,1.0491506791182847,0.012757043748670207,1,6,2230,431,10317
2012,175,10,2012-06-23T14:00:00Z,21.60304918032787,820.9770491803279,3.3,4.9511539693578,8.321683236893945,1.0347799677034084,450.4092394611288,8.732926906467311,1.0494183277428932,0.01594902593842485,1,6,2230,431,10318
2012,175,11,2012-06-23T15:00:00Z,21.618786885245903,534.0868852459016,2.6,4.951828247010785,8.321334127248164,1.0360251107909884,292.9928217664802,8.736417997209758,1.0498818895641269,0.013757804530266699,1,6,2230,431,10319
2012,175,12,2012-06-23T16:00:00Z,21.58665573770492,315.4983606557377,1.3,4.939741674493331,8.330408640474479,1.0372973864843844,173.3012721987593,8.761711529016445,1.0517745175724538,0.009697321027962542,1,6,2230,431,10320
2012,175,13,2012-06-23T17:00:00Z,21.58911475409836,415.65901639344264,1.6,4.946953380367859,8.327709360039737,1.0376336081774447,228.14340691986038,8.764053403364054,1.0523966464797752,0.010624774929783662,1,6,2230,431,10321
2012,175,14,2012-06-23T18:00:00Z,21.560590163934428,303.35737704918034,1.3,4.954109512637212,8.333309637396837,1.0369362818744876,166.37729180839378,8.76688624303961,1.0520293406232069,0.00966310686806188,1,6,2230,431,10322
2012,175,15,2012-06-23T19:00:00Z,21.546491803278688,341.344262295082,1.8,4.968315409785545,8.331649654700731,1.0371428791698871,186.92825019838975,8.773160867550311,1.0529920521322542,0.011192200416793528,1,6,2230,431,10323
2012,175,16,2012-06-23T20:00:00Z,21.54255737704918,275.7327868852459,2.7,5.004540619084656,8.329112891866476,1.0386593654600447,150.41710803350784,8.773696948861225,1.0533771198405646,0.013897551011518693,1,6,2230,431,10324
2012,175,17,2012-06-23T21:00:00Z,21.531573770491804,245.2,3.3,5.0322888864446425,8.32809706575838,1.0387860567428817,133.36736655205434,8.779642027788725,1.0542194643584195,0.015664792429384577,1,6,2230,431,10325
2012,175,18,2012-06-23T22:00:00Z,21.492065573770493,85.28393442622951,3.5,5.055932474340756,8.330224010183617,1.0397212728640897,46.270843667837966,8.787881350066057,1.0549393797001088,0.016189024357389073,1,6,2230,431,10326
2012,175,19,2012-06-23T23:00:00Z,21.45927868852459,39.07196721311475,3.6,5.095859050444293,8.332016096402532,1.03829745538374,21.109101139323506,8.782513276179403,1.0540682080500756,0.016352990636908045,1,6,2230,431,10327
2012,175,20,2012-06-24T00:00:00Z,21.430426229508196,16.63993442622951,3.3,5.1179237063910765,8.336888812573276,1.037690594849237,8.96898443308746,8.780095183007212,1.0531620824504118,0.015365022136272378,1,6,2230,431,10328
2012,175,21,2012-06-24T01:00:00Z,21.399114754098363,2.051921568627451,3.3,5.041450278494034,8.342863513247973,1.036947457833112,1.1149817791930916,8.772758217918568,1.051528435529114,0.015586265385955178,1,6,2230,431,10329
2012,175,22,2012-06-24T02:00:00Z,21.371409836065574,0.147,3.2,5.0426149557410564,8.347340590171825,1.0351933071097126,0.07986761258860049,8.769846643035459,1.0506156479778832,0.015266101536793482,1,6,2230,431,10330
2012,175,23,2012-06-24T03:00:00Z,21.342229508196723,0.126,2.3,5.0584697432176045,8.35134580448388,1.0334994278978393,0.06834298789624707,8.749065376216391,1.0476234107703901,0.012463130614100629,1,6,2230,431,10331
2012,175,24,2012-06-24T04:00:00Z,21.324852459016395,0.14175,2.6,5.081068977224263,8.353426592357605,1.0272564218092022,0.07670207032522566,8.745168515646544,1.0468959556845014,0.013312803221582839,1,6,2230,431,10332
2012,176,1,2012-06-24T05:00:00Z,21.327803278688528,0.1435,2.3,5.083315861468572,8.355056497522478,1.0282529045325584,0.07707213075508552,8.745205241477107,1.0466961227695253,0.012397874829057251,1,6,2230,432,10333
2012,176,2,2012-06-24T06:00:00Z,21.32091803278689,0.144,1.2,5.090734435575562,8.357357117789107,1.0255767451730664,0.07727940099904018,8.734749324021994,1.0451568840380874,0.009046505193072995,1,6,2230,432,10334
2012,176,3,2012-06-24T07:00:00Z,21.30665573770492,0.15463636363636363,2.7,5.098506143847091,8.358173837278075,1.0206907964825669,0.08291869096560821,8.724620435233243,1.0438429021804725,0.01356369017212463,1,6,2230,432,10335
2012,176,4,2012-06-24T08:00:00Z,21.28288524590164,0.13172727272727272,1,5.1173647429633675,8.362300840828096,1.0213829033045538,0.07049243154931417,8.713834968373147,1.042037967090196,0.008389154832982144,1,6,2230,432,10336
2012,176,5,2012-06-24T09:00:00Z,21.25583606557377,5.948272727272728,0.8,5.134313580005631,8.365611675066733,1.0161971940973817,3.177407502430221,8.702720792112604,1.040297007575741,0.0077563820805227925,1,6,2230,432,10337
2012,176,6,2012-06-24T10:00:00Z,21.241901639344263,109.04098360655738,0.9,5.165417125614613,8.371984723645156,1.0190070088179368,58.05418797132906,8.71635987348193,1.0411342305563636,0.00800495772850194,1,6,2230,432,10338
2012,176,7,2012-06-24T11:00:00Z,21.23337704918033,249.19180327868852,2.6,5.2060486466958436,8.375916779292211,1.0233042348631591,132.09986291561702,8.731309589346262,1.0424303177095418,0.012964388628043094,1,6,2230,432,10339
2012,176,8,2012-06-24T12:00:00Z,21.245180327868855,342.6344262295082,3.6,5.242891162327244,8.375238419786927,1.0209991265333627,180.92678475735022,8.718389611651457,1.0409721102451028,0.015812083204697683,1,6,2230,432,10340
2012,176,9,2012-06-24T13:00:00Z,21.245016393442626,314.0081967213115,4.4,5.265298769670547,8.380073997291642,1.0239898972114616,165.4179185368854,8.710058956604405,1.0393773323981876,0.018082811600939566,1,6,2230,432,10341
2012,176,10,2012-06-24T14:00:00Z,21.265016393442625,764.1131147540983,4.7,5.27625370078341,8.38038446155698,1.0263384872814203,402.0647220212505,8.729268443689422,1.0416310234611388,0.018929418229270027,1,6,2230,432,10342
2012,176,11,2012-06-24T15:00:00Z,21.371409836065574,1663.5409836065573,6.1,5.27723617587841,8.367069454090501,1.0303620829747524,875.2390806530716,8.7353623350125,1.0440169503722654,0.02306973591638899,1,6,2230,432,10343
2012,176,12,2012-06-24T16:00:00Z,21.44665573770492,1149.0672131147542,5.6,5.267463802264109,8.360491289980958,1.0323688897869505,605.184112154942,8.745553745137371,1.0460573956482515,0.021686849319441155,1,6,2230,432,10344
2012,176,13,2012-06-24T17:00:00Z,21.60009836065574,1599.1688524590163,4.2,5.242514196002516,8.338300589779664,1.0375149010237006,844.4686563559976,8.765580378790412,1.0512430302086337,0.01772615827390903,1,6,2230,432,10345
2012,176,14,2012-06-24T18:00:00Z,21.74026229508197,1714.2688524590164,5.1,5.222534150097819,8.318391877628693,1.0399980234613888,907.168382984134,8.745606170204907,1.0513577983414264,0.02053813437132835,1,6,2230,432,10346
2012,176,15,2012-06-24T19:00:00Z,21.81714754098361,1601.5262295081968,5.1,5.2047571296666995,8.307445795672798,1.0377571305492834,849.106589012346,8.740057348694798,1.0520751580765462,0.020646506753862832,1,6,2230,432,10347
2012,176,16,2012-06-24T20:00:00Z,21.887475409836068,1387.5245901639344,6,5.168617750488947,8.2979578296706,1.0437641753422755,738.4764009056086,8.789097848490762,1.0591880591467961,0.02354758908104757,1,6,2230,432,10348
2012,176,17,2012-06-24T21:00:00Z,21.90518032786885,1078.672131147541,6,5.177065696044134,8.295367507593417,1.0452955945801974,573.581636145266,8.813547341527066,1.062466169637369,0.02351918146056686,1,6,2230,432,10349
2012,176,18,2012-06-24T22:00:00Z,21.898131147540983,731.3245901639344,5.6,5.239422305137529,8.29527793137219,1.052539912869059,386.3150746834775,8.839143532523549,1.0655632765593657,0.022041818727923,1,6,2230,432,10350
2012,176,19,2012-06-24T23:00:00Z,21.93288524590164,395.94262295081967,6.3,5.399099881363814,8.291349954922461,1.051832471011974,205.65898394662847,8.822115929477398,1.0640144219506533,0.02343639125286165,1,6,2230,432,10351
2012,176,20,2012-06-25T00:00:00Z,21.87255737704918,125.02262295081967,5,5.417539954372986,8.301758709446696,1.0396726059129664,64.81316650170159,8.772464532187746,1.0566995306916624,0.019573674090106404,1,6,2230,432,10352
2012,176,21,2012-06-25T01:00:00Z,21.839934426229508,10.824233333333334,1.8,5.425649346480827,8.308295322705838,1.0340401703863802,5.606635070838385,8.737894258485161,1.0517072298339307,0.010321626674574121,1,6,2230,432,10353
2012,176,22,2012-06-25T02:00:00Z,21.824360655737706,0.1356923076923077,0.9,5.433667950731355,8.315308250664598,1.033168086152966,0.07022555483741773,8.736765763903778,1.0506845327358123,0.007717726478851954,1,6,2230,432,10354
2012,176,23,2012-06-25T03:00:00Z,21.783213114754098,0.126,1,5.429145463279928,8.326377349201557,1.0329955934480797,0.0652403744191396,8.743505277746861,1.050097168438481,0.008003656444208026,1,6,2230,432,10355
2012,176,24,2012-06-25T04:00:00Z,21.718131147540984,0.14175,1.3,5.4042619424957365,8.34108231651425,1.0263789261689977,0.07358732948349375,8.739752144070398,1.0477959349192412,0.008891975413046354,1,6,2230,432,10356
2012,177,1,2012-06-25T05:00:00Z,21.64632786885246,0.165375,1.4,5.406334390125887,8.354991254860785,1.0270640446354475,0.08519048972128887,8.756817838076541,1.0480941955483174,0.00916059263051306,1,6,2230,433,10357
2012,177,2,2012-06-25T06:00:00Z,21.595016393442624,0.14,1.2,5.413984916479573,8.366985138070088,1.0255917716486362,0.0720604956657408,8.75830891693327,1.0467699861306845,0.008563008549639152,1,6,2230,433,10358
2012,177,3,2012-06-25T07:00:00Z,21.54698360655738,0.13172727272727272,1.2,5.408104299679963,8.374734428435115,1.023448705669905,0.06784463341451132,8.759143413217004,1.0459010357960352,0.00856237240608525,1,6,2230,433,10359
2012,177,4,2012-06-25T08:00:00Z,21.50288524590164,0.14053846153846153,1.3,5.3996483952275165,8.384554956703541,1.023442646082297,0.07244763929772596,8.76309181851915,1.0451469235720097,0.008853414130483248,1,6,2230,433,10360
2012,177,5,2012-06-25T09:00:00Z,21.457639344262297,9.556120689655172,1.3,5.399130141075508,8.393982162875393,1.015145248794783,4.926455133012742,8.740154132626433,1.0412404938483284,0.008844572739703597,1,6,2230,433,10361
2012,177,6,2012-06-25T10:00:00Z,21.395180327868854,170.4816393442623,1.2,5.392895151082614,8.40722317282911,1.0183042527976829,87.94631630645236,8.741641830733982,1.039777540221088,0.008555025115210883,1,6,2230,433,10362
2012,177,7,2012-06-25T11:00:00Z,21.34632786885246,292.844262295082,0.9,5.366229886816561,8.418832577167562,1.0180878444306565,151.4976402752491,8.767227043773211,1.0413827527049913,0.007724952137080243,1,6,2230,433,10363
2012,177,8,2012-06-25T12:00:00Z,21.349278688524592,685.6524590163934,0.8,5.359359855076388,8.42143427550266,1.0225231034765903,354.9687712231566,8.788549115788845,1.0435929116438152,0.007447549703852744,1,6,2230,433,10364
2012,177,9,2012-06-25T13:00:00Z,21.405344262295085,1178.688524590164,2.6,5.3755579369652695,8.412220538268812,1.0283980397037311,609.1693327480913,8.788722800660237,1.044756584861113,0.012608068338721702,1,6,2230,433,10365
2012,177,10,2012-06-25T14:00:00Z,21.51403278688525,1467.8032786885246,2.6,5.404453124757574,8.392424055589228,1.0272492254927923,756.2679618599261,8.762174327675112,1.0440576250242783,0.012573702305617425,1,6,2230,433,10366
2012,177,11,2012-06-25T15:00:00Z,21.683868852459018,1684.8032786885246,2.4,5.426069202582924,8.362654217932082,1.0285144987422419,866.0892302779761,8.74628074579187,1.0458737761794785,0.012001850984320083,1,6,2230,433,10367
2012,177,12,2012-06-25T16:00:00Z,21.89665573770492,1814.295081967213,1.8,5.450627582684765,8.325829582288822,1.0306613925134065,930.2357730888366,8.733009267901862,1.0489055993266083,0.010288364146945464,1,6,2230,433,10368
2012,177,13,2012-06-25T17:00:00Z,22.174196721311475,1847.4918032786886,1.6,5.497858989113587,8.278408893512259,1.0365652653175996,942.544584906054,8.727441860993316,1.054241457900559,0.009695705227460577,1,6,2230,433,10369
2012,177,14,2012-06-25T18:00:00Z,22.4832131147541,1786.6065573770493,1.8,5.541954443791742,8.224782552844117,1.0433237664312203,907.2593812914405,8.713512951069372,1.0594216801581282,0.01026206535290532,1,6,2230,433,10370
2012,177,15,2012-06-25T19:00:00Z,22.708786885245903,1633.016393442623,2.7,5.576682081747572,8.184696132698644,1.0484336830574261,826.243725713862,8.717615980525101,1.0651117450405265,0.012825552190879186,1,6,2230,433,10371
2012,177,16,2012-06-25T20:00:00Z,22.83977049180328,1395.5409836065573,1.8,5.601444784061841,8.158941476908344,1.0541944853329572,704.2582676204514,8.742865703229485,1.0715686254122276,0.010239659004795839,1,6,2230,433,10372
2012,177,17,2012-06-25T21:00:00Z,23.070262295081967,1089.950819672131,1.6,5.606494568594899,8.11991989764644,1.0617236647383606,549.7514278906015,8.750573594361462,1.0776674775939374,0.009713028117628282,1,6,2230,433,10373
2012,177,18,2012-06-25T22:00:00Z,23.278950819672133,745.6573770491804,1.3,5.562454387350819,8.08402593747039,1.0664378340439595,377.838240241661,8.7679527684427,1.0846022558886448,0.008967026471317844,1,6,2230,433,10374
2012,177,19,2012-06-25T23:00:00Z,23.201409836065576,397.0934426229508,0.9,5.418212172763352,8.093167319192464,1.0639976626567913,204.29957646476768,8.740249126878584,1.0799540874623468,0.007998314472055248,1,6,2230,433,10375
2012,177,20,2012-06-26T00:00:00Z,22.99698360655738,120.90688524590163,1.1,5.41074954553882,8.123526423717557,1.0526353537972344,62.25426412960602,8.690085620253276,1.069743011468712,0.00856388653303125,1,6,2230,433,10376
2012,177,21,2012-06-26T01:00:00Z,22.70632786885246,11.988741379310344,3.7,5.420115285803195,8.169058338323932,1.061457851320742,6.1668134658283975,8.787790117182169,1.0757408936542352,0.01613588913265951,1,6,2230,433,10377
2012,177,22,2012-06-26T02:00:00Z,22.680590163934426,0.168,1.4,5.425248191939398,8.173766868185359,1.058399542172375,0.0863695125293277,8.713034748574174,1.065975441811021,0.009357844017264255,1,6,2230,433,10378
2012,177,23,2012-06-26T03:00:00Z,22.581737704918034,0.1512,1.1,5.429253875445231,8.185586755817212,1.0446546309015825,0.07769960757491452,8.687130989598923,1.0612716288695225,0.008450849887193176,1,6,2230,433,10379
2012,177,24,2012-06-26T04:00:00Z,22.357639344262296,0.133875,1.4,5.44494613296578,8.219737226174718,1.037881245637009,0.06868240486929121,8.713685397391677,1.0600929394243945,0.009252420838230972,1,6,2230,433,10380
2012,178,1,2012-06-26T05:00:00Z,22.223540983606558,0.126,1,5.454952109848294,8.238197274916757,1.0355555744077898,0.06408926218513579,8.712697971709048,1.057597637074925,0.008050513861025092,1,6,2230,434,10381
2012,178,2,2012-06-26T06:00:00Z,22.103377049180327,0.1431818181818182,1,5.451716610561957,8.2564249830075,1.0272134887152777,0.07285384585289552,8.683512974601125,1.0517279564063882,0.00803211982188119,1,6,2230,434,10382
2012,178,3,2012-06-26T07:00:00Z,21.97304918032787,0.126,1.5,5.473827186282062,8.273834797317752,1.0238433953089459,0.06396043893903065,8.673671389427867,1.0483254261058892,0.009405252795335821,1,6,2230,434,10383
2012,178,4,2012-06-26T08:00:00Z,21.848786885245904,0.1386,1.1,5.504333832614601,8.29530147393128,1.0260158883746457,0.07012837001586576,8.70005846184268,1.0487935235607029,0.008190487528472973,1,6,2230,434,10384
2012,178,5,2012-06-26T09:00:00Z,21.76616393442623,10.74198245614035,1.3,5.52117138894762,8.310649861976197,1.026527558349389,5.425472368103782,8.724969273562909,1.0498540328936672,0.008713777009389365,1,6,2230,434,10385
2012,178,6,2012-06-26T10:00:00Z,21.7032131147541,166.14032786885247,2.2,5.5316135092442495,8.324659650743943,1.0260012384227415,83.8197636417945,8.732338250566553,1.0489724045097961,0.011215765218279168,1,6,2230,434,10386
2012,178,7,2012-06-26T11:00:00Z,21.673704918032787,302.85573770491806,1.9,5.5563540207295246,8.329238621116987,1.0278383776166842,152.39365796878943,8.750034245059457,1.0505202988032583,0.010318355425606371,1,6,2230,434,10387
2012,178,8,2012-06-26T12:00:00Z,21.666819672131147,687.8180327868853,2,5.567456403231151,8.332017426357925,1.023895015404476,345.69528423405546,8.74051627318023,1.0490276035105301,0.010575303720269612,1,6,2230,434,10388
2012,178,9,2012-06-26T13:00:00Z,21.705344262295082,1145.5409836065573,2.6,5.562307644922679,8.322236880706395,1.0335095280754667,576.0597811822862,8.754276137951043,1.0519138380026474,0.012273465498216228,1,6,2230,434,10389
