lake,year,yday,date,o2_pp_mmolcm3d,o2_pp_025_ci,o2_pp_975_ci,c14_pp_mmolcm3d,avg_o2_pp_mmolcm3d
Acton,2010,152,2010-06-01,NA,NA,NA,NA,NA
Acton,2010,153,2010-06-02,NA,NA,NA,NA,NA
Acton,2010,154,2010-06-03,315.04079273860754,172.48596209832448,463.99303383527666,NA,NA
Acton,2010,155,2010-06-04,172.14151537868082,95.93454231267076,250.90403974192026,NA,NA
Acton,2010,156,2010-06-05,NA,NA,NA,NA,NA
Acton,2010,157,2010-06-06,219.4847803344288,127.76635031278701,316.0150400491867,NA,NA
Acton,2010,158,2010-06-07,309.0784932301271,198.07100624265007,422.10793651382744,252.98476396636417,NA
Acton,2010,159,2010-06-08,95.86791119046451,61.471336524347734,133.94804893263606,NA,NA
Acton,2010,160,2010-06-09,144.19507740802914,97.72186678471476,195.22280950940478,NA,NA
Acton,2010,161,2010-06-10,324.8893462956681,231.83798477197433,417.641420725986,NA,NA
Acton,2010,162,2010-06-11,155.3704081770092,110.92047438407205,201.98241411660467,NA,NA
Acton,2010,163,2010-06-12,224.71634614243894,167.1256846571207,282.8762147074323,NA,NA
Acton,2010,164,2010-06-13,438.53399546996343,335.85241364843074,546.0205357239089,NA,NA
Acton,2010,165,2010-06-14,148.24256915265568,107.79578475665357,190.2011027354891,184.16451586046125,184.90299782191215
Acton,2010,166,2010-06-15,138.5732197781019,101.15025720987889,177.55922100471764,NA,NA
Acton,2010,167,2010-06-16,553.1282825634407,429.87298768107274,678.452576816466,NA,NA
Acton,2010,168,2010-06-17,184.90299782191215,131.3364143676177,238.81145783445936,NA,NA
Acton,2010,169,2010-06-18,121.14480834718124,83.44657247285397,160.2948074814429,NA,NA
Acton,2010,170,2010-06-19,397.5304688613069,293.2612305328169,502.19483463921017,NA,NA
Acton,2010,171,2010-06-20,NA,NA,NA,NA,NA
Acton,2010,172,2010-06-21,NA,NA,NA,NA,NA
Acton,2010,173,2010-06-22,NA,NA,NA,NA,NA
Acton,2010,174,2010-06-23,NA,NA,NA,NA,NA
Acton,2010,175,2010-06-24,401.24822889204245,279.53351650570823,523.2879217656413,NA,NA
Acton,2010,176,2010-06-25,210.5382975769453,134.23749738488374,286.67060825715396,NA,NA
Acton,2010,177,2010-06-26,NA,NA,NA,NA,NA
Acton,2010,178,2010-06-27,NA,NA,NA,NA,NA
Acton,2010,179,2010-06-28,451.1178892956568,318.44330831303824,583.8593777375651,280.0974107068521,NA
Acton,2010,180,2010-06-29,427.84915348276235,281.0157621362088,574.2393360143949,NA,NA
Acton,2010,181,2010-06-30,415.4329603366208,280.18780754407356,549.79506059104,NA,NA
Acton,2010,182,2010-07-01,327.3541400376547,215.6792347908889,440.61687648333157,NA,NA
Acton,2010,183,2010-07-02,141.44566449561984,56.88735333274373,222.87190636584901,NA,NA
Acton,2010,184,2010-07-03,206.68697054325344,108.98328838528343,303.6277137474139,NA,NA
Acton,2010,185,2010-07-04,270.22275441756045,170.3878921702127,369.9658521053904,NA,NA
Acton,2010,186,2010-07-05,249.02171844757132,154.77832958938285,344.5398236983112,NA,NA
Acton,2010,187,2010-07-06,NA,NA,NA,NA,NA
Acton,2010,188,2010-07-07,NA,NA,NA,NA,NA
Acton,2010,189,2010-07-08,NA,NA,NA,NA,NA
Acton,2010,190,2010-07-09,NA,NA,NA,NA,NA
Acton,2010,191,2010-07-10,NA,NA,NA,NA,NA
Acton,2010,192,2010-07-11,NA,NA,NA,NA,NA
Acton,2010,193,2010-07-12,322.1124846333204,161.68216704691957,480.45860733544544,238.4272749979186,NA
Acton,2010,194,2010-07-13,54.895590171599636,3.053419307061739,153.64962673543357,NA,NA
Acton,2010,195,2010-07-14,129.0391935394819,14.426055793690116,267.63059656672056,NA,NA
Acton,2010,196,2010-07-15,101.07793918910296,9.725661235476844,230.53240048647794,NA,NA
Acton,2010,197,2010-07-16,300.55580133550166,137.96371681678914,463.18058719324426,NA,NA
Acton,2010,198,2010-07-17,166.54826045487397,39.329580251954745,305.0417221229247,NA,NA
Acton,2010,199,2010-07-18,109.24192664919906,11.505194035543342,232.83944400578798,NA,NA
Acton,2010,200,2010-07-19,387.15356032575465,227.82286552160318,543.8461194342937,226.91699275663976,289.8789509859771
Acton,2010,201,2010-07-20,289.8789509859771,160.61447375995417,416.4638468320546,NA,NA
Acton,2010,202,2010-07-21,509.7774831292292,355.5226432897166,665.0332195968448,NA,NA
Acton,2010,203,2010-07-22,28.330355443899094,1.1623453922404465,119.72905784276614,NA,NA
Acton,2010,204,2010-07-23,284.5390401518174,135.46143704730338,435.83071312659223,NA,NA
Acton,2010,205,2010-07-24,319.12075091562576,154.4130985707998,480.4649610758559,NA,NA
Acton,2010,206,2010-07-25,289.7355393815138,132.12598196291714,451.1117643624822,NA,NA
Acton,2010,207,2010-07-26,57.503061622567905,2.6078021005838248,189.81441017526086,248.31404545832987,284.5390401518174
Acton,2010,208,2010-07-27,140.94548176390256,20.735554486110296,285.8722900268844,NA,NA
Acton,2010,209,2010-07-28,178.71730692632082,51.73692220326075,309.68748569216166,NA,NA
Acton,2010,210,2010-07-29,321.1038854985423,166.30803565568326,479.6953942717799,NA,NA
Acton,2010,211,2010-07-30,56.06730278100122,2.6336075418149933,172.86198907038712,NA,NA
Acton,2010,212,2010-07-31,49.633746685110054,3.0732262770807712,131.06651852897636,NA,NA
Acton,2010,213,2010-08-01,127.83025946915764,23.349152457111934,242.41622636767792,NA,NA
Acton,2010,214,2010-08-02,76.5763089461063,5.720030904096035,189.3289016798006,101.8372047845031,76.5763089461063
Acton,2010,215,2010-08-03,43.37181090485105,2.328379591631001,130.56460591996012,NA,NA
Acton,2010,216,2010-08-04,205.86757355028757,62.86829155309624,350.98652632195746,NA,NA
Acton,2010,217,2010-08-05,220.24666856211223,76.32704698190625,362.42409211729193,NA,NA
Acton,2010,218,2010-08-06,259.8953516876601,101.33997746990465,415.96635861809955,NA,NA
Acton,2010,219,2010-08-07,78.36261706816973,4.945039892372931,209.74396761799753,NA,NA
Acton,2010,220,2010-08-08,51.258695964331515,2.520516007299939,156.52248048408816,NA,NA
Acton,2010,221,2010-08-09,134.70427645410282,21.603843844730175,264.1249477678354,89.41109538478618,153.62159005221127
Acton,2010,222,2010-08-10,153.62159005221127,33.75623567951779,281.85208188390556,NA,NA
Acton,2010,223,2010-08-11,196.77636267103497,59.141384233257455,332.644518662136,NA,NA
Acton,2010,224,2010-08-12,396.02440064762783,230.85188315184996,559.9625498433938,NA,NA
Acton,2010,225,2010-08-13,95.2946539303206,6.888789885861881,237.15019583789203,NA,NA
Acton,2010,226,2010-08-14,123.40870265732732,15.383537760442968,260.28340340971994,NA,NA
Acton,2010,227,2010-08-15,NA,NA,NA,NA,NA
Acton,2010,228,2010-08-16,219.17486039404875,68.8553030600306,373.95761756264903,108.65040379651987,NA
Acton,2010,229,2010-08-17,60.83557191862491,3.0380540814963544,184.61939470327087,NA,NA
Acton,2010,230,2010-08-18,75.27006170806423,5.1998376343792945,197.63475530087038,NA,NA
Acton,2010,231,2010-08-19,125.20919774969931,16.625875044990607,257.0337107374736,NA,NA
Acton,2010,232,2010-08-20,30.94252672432018,1.2511473879915227,124.46051580922315,NA,NA
Acton,2010,233,2010-08-21,39.81327878984911,2.680346969253857,103.18483265535781,NA,NA
Acton,2010,234,2010-08-22,136.23574209601287,28.698139567488845,252.27497641611703,NA,NA
Acton,2010,235,2010-08-23,181.09798494348775,52.55447925234387,313.6420693086753,NA,NA
Acton,2010,236,2010-08-24,120.67463023180555,17.85417149556381,229.13542125035005,NA,NA
Acton,2010,237,2010-08-25,199.80645015530098,75.09632552097086,325.27559866214625,58.108192490217306,NA
Acton,2010,238,2010-08-26,207.33739154384884,77.08875152134233,339.5787148092674,NA,NA
Acton,2010,239,2010-08-27,NA,NA,NA,NA,NA
Acton,2010,240,2010-08-28,NA,NA,NA,NA,NA
Acton,2010,241,2010-08-29,NA,NA,NA,NA,NA
Acton,2010,242,2010-08-30,NA,NA,NA,NA,NA
Acton,2010,243,2010-08-31,NA,NA,NA,NA,NA
Acton,2010,244,2010-09-01,NA,NA,NA,NA,NA
Acton,2010,245,2010-09-02,NA,NA,NA,NA,NA
Acton,2011,152,2011-06-01,NA,NA,NA,NA,NA
Acton,2011,153,2011-06-02,NA,NA,NA,NA,NA
Acton,2011,154,2011-06-03,NA,NA,NA,NA,NA
Acton,2011,155,2011-06-04,NA,NA,NA,NA,NA
Acton,2011,156,2011-06-05,NA,NA,NA,NA,NA
Acton,2011,157,2011-06-06,NA,NA,NA,NA,NA
Acton,2011,158,2011-06-07,NA,NA,NA,NA,NA
Acton,2011,159,2011-06-08,NA,NA,NA,NA,NA
Acton,2011,160,2011-06-09,NA,NA,NA,NA,NA
Acton,2011,161,2011-06-10,NA,NA,NA,NA,NA
Acton,2011,162,2011-06-11,334.7795012721058,206.30377119960326,467.2347864377064,NA,NA
Acton,2011,163,2011-06-12,430.0284020534993,276.5420493296616,583.9646617710758,NA,NA
Acton,2011,164,2011-06-13,182.53629427395094,90.88723320750191,276.21813841336484,143.24369328115895,NA
Acton,2011,165,2011-06-14,NA,NA,NA,NA,NA
Acton,2011,166,2011-06-15,43.46325112817645,7.521577860678349,84.56629998400143,NA,NA
Acton,2011,167,2011-06-16,NA,NA,NA,NA,NA
Acton,2011,168,2011-06-17,NA,NA,NA,NA,NA
Acton,2011,169,2011-06-18,40.92193348822934,2.715501570750572,101.65741509122799,NA,NA
Acton,2011,170,2011-06-19,21.593803531549604,1.5349615708320332,55.90904643945895,NA,NA
Acton,2011,171,2011-06-20,18.986450782544118,1.2028954330018335,51.91298268735035,NA,NA
Acton,2011,172,2011-06-21,37.89245787670005,2.8235819178941766,98.43119580856325,NA,NA
Acton,2011,173,2011-06-22,40.30628908398555,3.6424386891947442,93.51889908976807,NA,NA
Acton,2011,174,2011-06-23,78.45451545425999,12.752860747254369,156.74340819642845,NA,NA
Acton,2011,175,2011-06-24,61.10199747426261,13.3663003971925,113.34877187340939,NA,NA
Acton,2011,176,2011-06-25,122.27894317726359,33.05117015564482,210.54309742355403,NA,NA
Acton,2011,177,2011-06-26,63.67222921125049,19.257951264169645,107.57941195122535,NA,NA
Acton,2011,178,2011-06-27,51.583588732247975,20.548369335044054,83.06981146413881,NA,NA
Acton,2011,179,2011-06-28,179.42475603134912,99.1031637280467,263.7366152077609,102.87097938001277,167.42060490220098
Acton,2011,180,2011-06-29,315.8285974837897,198.03368277771187,434.26239564489754,NA,NA
Acton,2011,181,2011-06-30,167.42060490220098,97.82632106309127,237.6110028270121,NA,NA
Acton,2011,182,2011-07-01,220.73979819555356,138.5420215448116,305.53401633498555,NA,NA
Acton,2011,183,2011-07-02,159.15854616902624,89.8816265200289,227.17957496597052,NA,NA
Acton,2011,184,2011-07-03,NA,NA,NA,NA,NA
Acton,2011,185,2011-07-04,NA,NA,NA,NA,NA
Acton,2011,186,2011-07-05,NA,NA,NA,NA,NA
Acton,2011,187,2011-07-06,NA,NA,NA,NA,NA
Acton,2011,188,2011-07-07,NA,NA,NA,NA,NA
Acton,2011,189,2011-07-08,NA,NA,NA,NA,NA
Acton,2011,190,2011-07-09,NA,NA,NA,NA,NA
Acton,2011,191,2011-07-10,NA,NA,NA,NA,NA
Acton,2011,192,2011-07-11,NA,NA,NA,NA,NA
Acton,2011,193,2011-07-12,NA,NA,NA,NA,NA
Acton,2011,197,2011-07-16,NA,NA,NA,NA,NA
Acton,2011,198,2011-07-17,NA,NA,NA,NA,NA
Acton,2011,199,2011-07-18,NA,NA,NA,NA,NA
Acton,2011,200,2011-07-19,NA,NA,NA,NA,NA
Acton,2011,201,2011-07-20,NA,NA,NA,NA,NA
Acton,2011,202,2011-07-21,NA,NA,NA,NA,NA
Acton,2011,203,2011-07-22,NA,NA,NA,NA,NA
Acton,2011,204,2011-07-23,NA,NA,NA,NA,NA
Acton,2011,205,2011-07-24,NA,NA,NA,NA,NA
Acton,2011,206,2011-07-25,528.6964056959757,336.2402920267505,725.2300056596243,185.74639913412707,NA
Acton,2011,207,2011-07-26,502.3440526300868,321.8766887513994,683.082847682905,NA,NA
Acton,2011,208,2011-07-27,60.14038108527209,3.0090503267749638,197.7769503628818,NA,NA
Acton,2011,209,2011-07-28,NA,NA,NA,NA,NA
Acton,2011,210,2011-07-29,NA,NA,NA,NA,NA
Acton,2011,211,2011-07-30,NA,NA,NA,NA,NA
Acton,2011,212,2011-07-31,548.4460411942025,367.5992610608018,731.3951038863604,NA,NA
Acton,2011,213,2011-08-01,NA,NA,NA,NA,NA
Acton,2011,214,2011-08-02,NA,NA,NA,NA,NA
Acton,2011,215,2011-08-03,176.99213480546143,37.6128484534313,325.9688315311204,NA,NA
Acton,2011,216,2011-08-04,203.66719275873396,40.1213570273973,371.54935549789286,NA,NA
Acton,2011,217,2011-08-05,30.31287111861038,1.2358562995630518,122.51335146129506,NA,NA
Acton,2011,218,2011-08-06,195.1395175302396,47.33421495073101,349.8750364035596,NA,NA
Acton,2011,219,2011-08-07,188.49261941723208,37.17659733198367,349.40048431721533,NA,NA
Acton,2011,220,2011-08-08,267.59091271644564,101.59695539316417,427.8249426563193,255.09949213221216,164.58191959131454
Acton,2011,221,2011-08-09,164.58191959131454,31.36311682982286,316.3162582479498,NA,NA
Acton,2011,222,2011-08-10,149.05614042131364,20.4843229410623,299.45389472144154,NA,NA
Acton,2011,223,2011-08-11,77.88983859954483,4.36591961201354,209.786888903789,NA,NA
Acton,2011,224,2011-08-12,38.4319626605397,1.5411980477151022,139.4481345639222,NA,NA
Acton,2011,225,2011-08-13,86.4449840239509,7.465916497222883,202.10798989366953,NA,NA
Acton,2011,226,2011-08-14,50.861957893733965,4.29039706440501,121.14140794823432,NA,NA
Acton,2011,227,2011-08-15,76.13544834060603,8.825626475924148,167.63902955150198,NA,NA
Acton,2011,228,2011-08-16,65.44972322216536,4.948233576176242,159.22407829969998,NA,NA
Acton,2011,229,2011-08-17,86.65788096813218,9.873600487567876,180.40054884155433,NA,NA
Acton,2011,230,2011-08-18,51.57104895567666,6.2178179042587285,106.17829671593601,NA,NA
Acton,2011,231,2011-08-19,127.21949472972423,24.138469933434184,237.5886180596405,NA,NA
Acton,2011,232,2011-08-20,87.58564923658761,8.13092728070705,187.1161062371615,NA,NA
Acton,2011,233,2011-08-21,229.6842510414257,98.38081503031029,363.73716111677595,NA,NA
Acton,2011,234,2011-08-22,185.60909573843364,60.14908260651167,314.64058678604397,96.78627924402632,127.21949472972423
Acton,2011,235,2011-08-23,58.5299623657243,3.20022314570607,161.27560560201968,NA,NA
Acton,2011,236,2011-08-24,63.77272272713549,5.080372554970036,148.79144836525165,NA,NA
Acton,2011,237,2011-08-25,136.60943995495995,25.270074569905553,267.84712300470153,NA,NA
Acton,2011,238,2011-08-26,83.34311580624987,5.468984073244609,209.243776145489,NA,NA
Acton,2011,239,2011-08-27,144.00291431533452,25.02795109279233,275.9443982888241,NA,NA
Acton,2011,240,2011-08-28,119.99712561223055,15.871624657261108,240.16485815718852,NA,NA
Acton,2011,241,2011-08-29,131.60262760629547,26.887414417444553,248.3370336941514,NA,NA
Acton,2011,242,2011-08-30,57.96854214271309,4.154058344294768,141.97368874251262,NA,NA
Acton,2011,243,2011-08-31,48.08259964750162,5.53638858694916,100.23546239306236,NA,NA
Acton,2011,244,2011-09-01,161.92164200455176,62.131624477660615,262.317817150075,NA,NA
Acton,2011,245,2011-09-02,279.4879837096161,132.54722186020356,427.81261700827235,NA,NA
Acton,2012,152,2012-05-31,110.90099048812051,7.157129313394799,252.70749110056403,NA,NA
Acton,2012,153,2012-06-01,49.366652488443975,9.724388361637262,153.7371665671464,NA,NA
Acton,2012,154,2012-06-02,99.66568688470572,36.875012789859326,181.76018806568453,NA,NA
Acton,2012,155,2012-06-03,138.35157180643318,64.35946503374076,223.90196334052334,NA,NA
Acton,2012,156,2012-06-04,159.22342658907718,80.96599890075319,256.22699742768805,56.400680328746276,130.485925524703
Acton,2012,157,2012-06-05,130.485925524703,66.79942803225195,214.17628358437577,NA,NA
Acton,2012,158,2012-06-06,120.77858745946511,63.18969839200183,189.16198345759136,NA,NA
Acton,2012,159,2012-06-07,193.23068608920642,106.72511411690593,285.1723768012877,NA,NA
Acton,2012,160,2012-06-08,128.78671989776592,59.09395434175464,203.54563359213228,NA,NA
Acton,2012,161,2012-06-09,71.48096510897486,16.138448635618538,132.6236106769425,NA,NA
Acton,2012,162,2012-06-10,57.73214621930865,5.142875619170921,118.24786254070511,NA,NA
Acton,2012,163,2012-06-11,46.31781983376385,8.117381537671463,90.30626843951345,NA,NA
Acton,2012,164,2012-06-12,236.9096041962357,103.3137446514456,372.6763214213928,NA,NA
Acton,2012,165,2012-06-13,90.89308351858612,11.152421351818939,185.82717946651556,NA,NA
Acton,2012,166,2012-06-14,51.187613813677174,3.234219800933565,131.06395540573732,NA,NA
Acton,2012,167,2012-06-15,44.69590865193791,2.7272596086940046,123.2407560130436,NA,NA
Acton,2012,168,2012-06-16,26.12570335862439,1.2679773738907563,84.44793745706848,NA,NA
Acton,2012,169,2012-06-17,29.527227525244236,1.3894417333735345,98.57731672157095,NA,NA
Acton,2012,170,2012-06-18,26.416054750976862,1.146480964935318,99.64596117589784,131.92073932228791,44.69590865193791
Acton,2012,171,2012-06-19,59.331273557604845,3.4658653508181403,159.23767921183978,NA,NA
Acton,2012,172,2012-06-20,185.29455505895885,62.45759719788019,309.7328744069397,NA,NA
Acton,2012,173,2012-06-21,373.87702710235163,246.9351697944991,506.29529294031306,NA,NA
Acton,2012,174,2012-06-22,701.8485133658742,535.584388078437,873.710751169441,NA,NA
Acton,2012,175,2012-06-23,363.63797570078196,220.83358283441038,505.69250554485836,NA,NA
Acton,2012,176,2012-06-24,NA,NA,NA,NA,NA
Acton,2012,177,2012-06-25,682.7560294923644,489.1568365489687,868.8255229762378,NA,NA
Acton,2012,178,2012-06-26,264.11151730235076,112.25363322177891,415.66427159354436,NA,NA
Acton,2012,179,2012-06-27,108.0347004368939,10.357810725806631,236.91978025006756,NA,NA
Acton,2012,180,2012-06-28,350.61058118354305,205.02878400881326,499.8748908708741,NA,NA
Acton,2012,181,2012-06-29,203.3189603586555,74.14650030715377,328.1727585397747,NA,NA
Acton,2012,182,2012-06-30,250.04009429148468,101.9832336019386,401.2791005199612,NA,NA
Acton,2012,183,2012-07-01,134.23641229056275,23.464289916445537,259.62665125738476,NA,NA
Acton,2012,184,2012-07-02,76.89007611733993,4.205535461914755,214.81437031520005,152.47481475314297,NA
Acton,2012,185,2012-07-03,116.17450136896025,11.229843382668202,262.904326289169,NA,NA
Acton,2012,186,2012-07-04,NA,NA,NA,NA,NA
Acton,2012,187,2012-07-05,NA,NA,NA,NA,NA
Acton,2012,188,2012-07-06,NA,NA,NA,NA,NA
Acton,2012,189,2012-07-07,NA,NA,NA,NA,NA
Acton,2012,190,2012-07-08,NA,NA,NA,NA,NA
Acton,2012,191,2012-07-09,NA,NA,NA,NA,NA
Acton,2012,192,2012-07-10,561.2503481209384,371.17619623876675,748.1111801393483,NA,NA
Acton,2012,193,2012-07-11,253.31781781767722,75.5594507966191,436.642451143039,NA,NA
Acton,2012,194,2012-07-12,24.569240468384017,0.8809092139886749,111.4666997533925,NA,NA
Acton,2012,195,2012-07-13,57.75411877725499,2.928938022876163,185.3704440684398,NA,NA
Acton,2012,196,2012-07-14,101.06176696538515,8.712881531909414,231.81710716838612,NA,NA
Acton,2012,197,2012-07-15,191.6222332014973,70.37728151108921,316.5714533689785,NA,NA
Acton,2012,198,2012-07-16,506.86790464406295,343.569639812035,672.9429471418453,192.15718924319376,NA
Acton,2012,199,2012-07-17,73.91623985702462,4.213021830174924,212.2658517269941,NA,NA
Acton,2012,200,2012-07-18,NA,NA,NA,NA,NA
Acton,2012,201,2012-07-19,35.58319661918857,1.4687128355638301,138.6429668211862,NA,NA
Acton,2012,202,2012-07-20,90.14338283024861,9.79389617784893,197.66952085695738,NA,NA
Acton,2012,203,2012-07-21,336.10879928159795,179.39085588043775,494.24215713967794,NA,NA
Acton,2012,204,2012-07-22,83.16193095408853,5.128040033815649,217.13834472032005,NA,NA
Acton,2012,205,2012-07-23,214.73615018252252,68.35507649650593,362.3602496554587,NA,NA
Acton,2012,206,2012-07-24,143.32798737509475,27.92236556980087,269.6723474467193,NA,NA
Acton,2012,207,2012-07-25,70.39865722473492,4.23094342986359,205.95180673044243,NA,NA
Acton,2012,208,2012-07-26,350.7215665172752,194.2771397901526,511.51649470058345,NA,NA
Acton,2012,209,2012-07-27,358.3007223235907,197.21800659344876,518.7041754736063,NA,NA
Acton,2012,210,2012-07-28,198.71140806703983,49.82655287679931,349.57651230083735,NA,NA
Acton,2012,211,2012-07-29,102.46352077372617,7.3493277960950625,249.85028762742132,NA,NA
Acton,2012,212,2012-07-30,116.55821646286074,18.526052402263765,235.297237545398,81.29353648044848,198.71140806703983
Acton,2012,213,2012-07-31,262.53476876780985,141.61553780527282,396.2743677542313,NA,NA
Acton,2012,214,2012-08-01,493.41379985603436,325.3493890450235,661.2115747343486,NA,NA
Acton,2012,215,2012-08-02,67.28590296404587,2.9924307341027725,198.00398884294265,NA,NA
Acton,2012,216,2012-08-03,57.24507816343551,3.6549478314800923,147.5184557125297,NA,NA
Acton,2012,217,2012-08-04,67.36215681853726,4.968974507029384,161.97487262224837,NA,NA
Acton,2012,218,2012-08-05,167.47700827536443,64.83844360263325,274.12250090601617,NA,NA
Acton,2012,219,2012-08-06,397.40359426326467,256.3198482843203,542.4313891118383,NA,NA
Acton,2012,220,2012-08-07,315.2868126824186,186.75087161674986,443.5526915742059,NA,NA
Acton,2012,221,2012-08-08,589.1153059817856,432.33291426253254,751.7209865104545,NA,NA
Acton,2012,222,2012-08-09,206.54448555972257,58.56272180654808,349.081957469945,NA,NA
Acton,2012,223,2012-08-10,169.28290797465763,66.14263362532947,271.81113024042696,NA,NA
Acton,2012,224,2012-08-11,148.7598622089889,77.03307477315269,223.71415889142204,NA,NA
Acton,2012,225,2012-08-12,262.51873825235623,161.50406389646088,370.46695413456507,NA,NA
Acton,2012,226,2012-08-13,139.40003564210463,87.14376506989535,199.98128399156965,49.57955207726251,208.5560360570772
Acton,2012,227,2012-08-14,208.5560360570772,137.68650066524378,288.76896562496023,NA,NA
Acton,2012,228,2012-08-15,321.7089290105296,227.96736509087327,423.4061484814564,NA,NA
Acton,2012,229,2012-08-16,211.75714859723558,148.63353220038516,283.8048610734837,NA,NA
Acton,2012,230,2012-08-17,367.913657094605,263.7631688923776,479.5382033998849,NA,NA
Acton,2012,231,2012-08-18,NA,NA,NA,NA,NA
Acton,2012,232,2012-08-19,NA,NA,NA,NA,NA
Acton,2012,233,2012-08-20,340.35556914100505,243.95336855163146,443.55841310830766,NA,NA
Acton,2012,234,2012-08-21,264.6639142443521,180.6543084164795,358.902444887085,NA,NA
Acton,2012,235,2012-08-22,225.08271378288129,138.03826371805405,313.71220642926914,NA,NA
Acton,2012,236,2012-08-23,168.21306347573704,83.57439339875933,249.7856709644706,NA,NA
Acton,2012,237,2012-08-24,124.23520746360127,44.10568695439142,197.21444388936365,NA,NA
Acton,2012,238,2012-08-25,107.84369954517274,31.17203837227126,177.38763565728135,NA,NA
Acton,2012,239,2012-08-26,132.261653045939,41.932945857967255,216.09701631992806,NA,NA
Acton,2012,240,2012-08-27,113.6040853139953,42.52369482972977,184.65532877372223,NA,NA
Acton,2012,241,2012-08-28,255.93733613394232,112.65736957398863,395.0190416705394,NA,NA
Acton,2012,242,2012-08-29,133.72179736821076,21.943219479182837,247.23576167836336,NA,NA
Acton,2012,243,2012-08-30,122.42596566621648,21.40967001997135,226.4332732051198,NA,NA
Acton,2012,244,2012-08-31,166.06323850750775,58.59027937794957,276.65238197369206,NA,NA
Acton,2012,245,2012-09-01,98.59914611153519,18.854937085622815,187.50196753700246,NA,NA
Acton,2014,152,2014-06-01,NA,NA,NA,NA,NA
Acton,2014,153,2014-06-02,NA,NA,NA,NA,NA
Acton,2014,154,2014-06-03,NA,NA,NA,NA,NA
Acton,2014,155,2014-06-04,NA,NA,NA,NA,NA
Acton,2014,156,2014-06-05,NA,NA,NA,NA,NA
Acton,2014,157,2014-06-06,NA,NA,NA,NA,NA
Acton,2014,158,2014-06-07,NA,NA,NA,NA,NA
Acton,2014,159,2014-06-08,NA,NA,NA,NA,NA
Acton,2014,160,2014-06-09,NA,NA,NA,NA,NA
Acton,2014,161,2014-06-10,NA,NA,NA,NA,NA
Acton,2014,162,2014-06-11,NA,NA,NA,NA,NA
Acton,2014,163,2014-06-12,NA,NA,NA,NA,NA
Acton,2014,164,2014-06-13,NA,NA,NA,NA,NA
Acton,2014,165,2014-06-14,NA,NA,NA,NA,NA
Acton,2014,166,2014-06-15,NA,NA,NA,NA,NA
Acton,2014,167,2014-06-16,NA,NA,NA,NA,NA
Acton,2014,168,2014-06-17,NA,NA,NA,NA,NA
Acton,2014,169,2014-06-18,NA,NA,NA,NA,NA
Acton,2014,170,2014-06-19,99.67363335157944,10.64252413317279,219.77772576850742,NA,NA
Acton,2014,171,2014-06-20,69.13459410568063,4.843259238608757,173.15098488712604,NA,NA
Acton,2014,172,2014-06-21,147.25195436224598,22.480459486855825,296.21672740700484,NA,NA
Acton,2014,173,2014-06-22,55.30611466577882,3.2612688752442502,146.22046208953705,NA,NA
Acton,2014,174,2014-06-23,34.849345109727935,1.752360621313357,121.30629436427492,NA,NA
Acton,2014,175,2014-06-24,33.625181307830395,1.673986951667678,106.23279416231784,NA,NA
Acton,2014,176,2014-06-25,177.61442639593287,52.68962924037487,311.49605063971745,NA,NA
Acton,2014,177,2014-06-26,387.66832069916535,219.31414455897917,554.5276285059792,NA,NA
Acton,2014,178,2014-06-27,48.84253932212643,2.15998141745485,158.87187560921075,NA,NA
Acton,2014,179,2014-06-28,23.163767827497843,0.921047727849154,95.41835833272921,NA,NA
Acton,2014,180,2014-06-29,110.61459999740853,13.806383386650305,232.99087007851304,NA,NA
Acton,2014,181,2014-06-30,43.80795338227295,2.0114495614299046,139.73638088378158,55.386728831904094,96.42060479853049
Acton,2014,182,2014-07-01,183.8583590837075,43.14534682457777,337.5554142892977,NA,NA
Acton,2014,183,2014-07-02,117.45756583366638,12.327688186150663,264.4552105831793,NA,NA
Acton,2014,184,2014-07-03,96.42060479853049,12.369250588939925,209.36735937649604,NA,NA
Acton,2014,185,2014-07-04,166.90321990957875,34.61212519880816,306.54419030103156,NA,NA
Acton,2014,186,2014-07-05,101.5766249282069,9.822333227058623,218.02353967151276,NA,NA
Acton,2014,187,2014-07-06,60.271083594569156,5.989587683697421,136.14849233098374,NA,NA
Acton,2014,188,2014-07-07,55.620439378996664,6.453276896326874,116.95694427548207,NA,NA
Acton,2014,189,2014-07-08,131.93564247827112,36.8784830110839,229.5694154496639,NA,NA
Acton,2014,190,2014-07-09,258.5971873679171,126.13232799770314,388.9218808366453,NA,NA
Acton,2014,191,2014-07-10,308.662929650631,159.93480828713786,461.00750311510757,NA,NA
Acton,2014,192,2014-07-11,123.33991299561137,14.499214138038715,256.39293343629885,NA,NA
Acton,2014,193,2014-07-12,66.68979120341666,4.22043931906918,166.86458508599918,NA,NA
Acton,2014,194,2014-07-13,279.69505592400685,151.8859596507898,412.54889060678335,NA,NA
Acton,2014,195,2014-07-14,195.4674478570658,70.30695135614516,317.8186327784466,NA,NA
Acton,2014,196,2014-07-15,234.4353164450863,94.65138012557408,371.8148316277187,85.94621596869537,195.4674478570658
Acton,2014,197,2014-07-16,156.4046365047986,49.82000462549179,263.80320486129136,NA,NA
Acton,2014,198,2014-07-17,205.46749462920934,77.81798528801052,335.31417449004914,NA,NA
Acton,2014,199,2014-07-18,60.625984111923955,4.889496137819108,136.4109908984541,NA,NA
